x,y,z,E1,E2,P,PCA_1,PCA_2,x',y',z',dx,dy,dz
2.1648901405887338e-16,5.773043016856624e-16,5.000000000000001,3.5,40.0,0.15,0.0,0.0,41.22725960227346,-6.10762775951607e-05,16.627520190459084,0.14343008290522619,-0.10336952119266242,-0.008860638230036244
1.172019351866202e-16,-1.9186450819461003,4.625524590269501,3.5,40.0,0.15,0.0,0.0,40.51933030186216,-6.221982221460538,15.147470598616835,0.12668718016700525,-0.1207142468212936,-0.006809200100344213
-2.619264724366641e-32,-3.5294464481437338,3.5294464481437338,3.5,40.0,0.15,0.0,0.0,40.140834983951024,-11.753024929963155,11.603534140154643,0.1230550218976858,-0.14337242603845252,0.0032029310402617345
-1.172019351866202e-16,-4.625524590269501,1.9186450819461003,3.5,40.0,0.15,0.0,0.0,40.12801367217213,-15.862522476913615,6.4147224808066055,0.13068062446613055,-0.16911362226576662,0.008998210524569613
-2.164890140588733e-16,-5.0,5.73326514572099e-16,3.5,40.0,0.15,0.0,0.0,40.517106390157515,-17.819808137440084,4.7286306812814305e-05,0.1477110042412022,-0.19570739892486344,-0.0016009063146325646
2.833481680343871e-16,1.9186450819460998,4.6255245902694995,3.5,40.0,0.15,0.0,0.0,42.027002167111895,6.034521165803898,15.464248661882248,0.1696067963029803,-0.04934912873811643,-0.05550943264934284
1.4119458437438685e-16,3.425943517869783e-16,3.2610103793994263,3.5,40.0,0.15,0.0,0.0,53.81615231166258,0.14458409575943026,11.615798937284156,0.18901650466685935,-0.11658743160930342,-0.0276324765805
-4.81482486096809e-34,-1.7228603348790508,1.7228603348790508,3.5,40.0,0.15,0.0,0.0,56.593452727669366,-5.953060391679164,6.170594893227602,0.1963336871116727,-0.14910821408856834,-0.02204545166386715
-1.4119458437438685e-16,-3.2610103793994267,7.979727989493313e-17,3.5,40.0,0.15,0.0,0.0,51.92836404592233,-11.751246808153038,-0.22552729427392287,0.1911188625513401,-0.1663373663511006,-0.022900671889295596
-2.8334816803438714e-16,-4.625524590269502,-1.9186450819460985,3.5,40.0,0.15,0.0,0.0,41.39034689721154,-16.742809665303334,-6.926731449206915,0.17293254989978135,-0.18770077857208964,-0.01435045124663666
3.0563455269289164e-16,3.5294464481437333,3.529446448143733,3.5,40.0,0.15,0.0,0.0,42.74128648795392,11.14368768517527,11.831400495095004,0.19242689915202105,-0.008718149251166582,-0.08212520163359319
1.4919213410364237e-16,1.7228603348790505,1.7228603348790508,3.5,40.0,0.15,0.0,0.0,57.641077257065035,5.486084350706554,6.216895864661595,0.2124329773135968,-0.06961080977793316,-0.07674008192165106
