x,y,z,E1,E2,P,PCA_1,PCA_2,x',y',z',dx,dy,dz
2.1648901405887338e-16,5.773043016856624e-16,5.000000000000001,2.5,40.0,0.15,0.0,0.0,41.22725960227346,-6.10762775951607e-05,16.627520190459084,0.20151144070553784,-0.14351842145802185,-0.010470289981448389
1.172019351866202e-16,-1.9186450819461003,4.625524590269501,2.5,40.0,0.15,0.0,0.0,40.51933030186216,-6.221982221460538,15.147470598616835,0.17798896590010077,-0.16771381522801151,-0.007634270639328173
-2.619264724366641e-32,-3.5294464481437338,3.5294464481437338,2.5,40.0,0.15,0.0,0.0,40.140834983951024,-11.753024929963155,11.603534140154643,0.17288746389453413,-0.19915363928554802,0.006278802926390981
-1.172019351866202e-16,-4.625524590269501,1.9186450819461003,2.5,40.0,0.15,0.0,0.0,40.12801367217213,-15.862522476913615,6.4147224808066055,0.18359877037965316,-0.2348757055441452,0.014225980687451371
-2.164890140588733e-16,-5.0,5.73326514572099e-16,2.5,40.0,0.15,0.0,0.0,40.517106390157515,-17.819808137440084,4.7286306812814305e-05,0.2075147210462731,-0.27191782591731695,-0.0008356873844047042
2.833481680343871e-16,1.9186450819460998,4.6255245902694995,2.5,40.0,0.15,0.0,0.0,42.027002167111895,6.034521165803898,15.464248661882248,0.23820016830015678,-0.06821685884568882,-0.07614601557521646
1.4119458437438685e-16,3.425943517869783e-16,3.2610103793994263,2.5,40.0,0.15,0.0,0.0,53.81615231166258,0.14458409575943026,11.615798937284156,0.26578173084150963,-0.16173627546099636,-0.03724114301019141
-4.81482486096809e-34,-1.7228603348790508,1.7228603348790508,2.5,40.0,0.15,0.0,0.0,56.593452727669366,-5.953060391679164,6.170594893227602,0.27607731876815605,-0.20722835727514538,-0.02962019482106041
-1.4119458437438685e-16,-3.2610103793994267,7.979727989493313e-17,2.5,40.0,0.15,0.0,0.0,51.92836404592233,-11.751246808153038,-0.22552729427392287,0.26864563779942313,-0.23134238491669573,-0.03099730175540483
-2.8334816803438714e-16,-4.625524590269502,-1.9186450819460985,2.5,40.0,0.15,0.0,0.0,41.39034689721154,-16.742809665303334,-6.926731449206915,0.2430453936546379,-0.2607276390142074,-0.01908659456080601
3.0563455269289164e-16,3.5294464481437333,3.529446448143733,2.5,40.0,0.15,0.0,0.0,42.74128648795392,11.14368768517527,11.831400495095004,0.2700372500297936,-0.0116054509835775,-0.1140262124796873
1.4919213410364237e-16,1.7228603348790505,1.7228603348790508,2.5,40.0,0.15,0.0,0.0,57.641077257065035,5.486084350706554,6.216895864661595,0.29856365635530235,-0.09602967369885437,-0.1065507759218215
1.560003254953661e-32,-7.16440339675319e-17,4.961309141293668e-16,2.5,40.0,0.15,0.0,0.0,61.371073137001936,-0.20569597330804693,0.3207989020709073,0.30419649049130126,-0.136677097254473,-0.11281049241462376
-1.4919213410364237e-16,-1.7228603348790512,-1.72286033487905,2.5,40.0,0.15,0.0,0.0,55.75406795342174,-6.215006985382106,-6.084127480237833,0.2829129206390059,-0.16719061080838615,-0.10514462731055518
-3.0563455269289174e-16,-3.5294464481437346,-3.529446448143733,2.5,40.0,0.15,0.0,0.0,42.612855531981566,-12.825202384029199,-13.225120369825403,0.23069011499963166,-0.22121310351854653,-0.05589244596207672
2.833481680343871e-16,4.6255245902695,1.9186450819460996,2.5,40.0,0.15,0.0,0.0,43.42439635564172,14.806982537224345,6.439732128375029,0.28369176052568135,0.031293542075564534,-0.13494905563989676
1.411945843743868e-16,3.2610103793994254,-5.169475958410885e-16,2.5,40.0,0.15,0.0,0.0,53.98280339422813,10.423503328215,-0.22555784284187935,0.28562866569828943,-0.012377039479469875,-0.1654605236434732
2.7155612215860026e-32,1.72286033487905,-1.72286033487905,2.5,40.0,0.15,0.0,0.0,56.83035605002591,5.735920269042902,-6.109145185450189,0.2742658239404344,-0.04297669886579272,-0.179793706336227
-1.4119458437438678e-16,1.0309423435464981e-16,-3.2610103793994245,2.5,40.0,0.15,0.0,0.0,53.09263031649974,0.1446374788070682,-11.787228845029027,0.24596892505822449,-0.0831143370595003,-0.1642063235365724
-2.833481680343871e-16,-1.9186450819460992,-4.625524590269501,2.5,40.0,0.15,0.0,0.0,43.89520218711433,-6.949940923393477,-17.83600776715751,0.1971036588577682,-0.1553988550366889,-0.10495609506292349
2.1648901405887326e-16,5.0,-1.201363498045609e-15,2.5,40.0,0.15,0.0,0.0,44.13061556101746,16.50394977733895,0.0,0.26583277441905295,0.0654578602789897,-0.1497527200008806
1.1720193518662014e-16,4.625524590269501,-1.9186450819461007,2.5,40.0,0.15,0.0,0.0,44.83002897931052,15.577825813118935,-6.887881408817288,0.23627068212728142,0.0474385976592728,-0.1638677404444012
-3.0814879110195774e-33,3.529446448143733,-3.5294464481437338,2.5,40.0,0.15,0.0,0.0,45.32796130481848,12.11864027926638,-13.282528721470442,0.2033061639920195,0.018395998248633777,-0.16707145306779797
-1.172019351866202e-16,1.9186450819460985,-4.6255245902695,2.5,40.0,0.15,0.0,0.0,45.4315560569857,6.7261270718223845,-17.9609821565914,0.17738195721690142,-0.01980751751032191,-0.16417271799202915
-2.1648901405887338e-16,-5.773043016856624e-16,-5.000000000000001,2.5,40.0,0.15,0.0,0.0,44.947956755256556,2.0086828038959506e-05,-19.7002819328121,0.16894079900556136,-0.06530952917498878,-0.15998039533805297
12.499999999999996,5.037062176848604e-16,5.0,2.5,40.0,0.15,0.0,0.0,43.55290098022721,-6.690940116446785e-05,18.215540674696683,0.211518221438819,-0.12608237617877605,-0.044693692481775155
12.5,-1.9186450819461005,4.6255245902694995,2.5,40.0,0.15,0.0,0.0,42.78646184013802,-6.709532879307735,16.581410075429734,0.18956172447689096,-0.15502905631925004,-0.018650410474658
12.5,-3.5294464481437346,3.5294464481437333,2.5,40.0,0.15,0.0,0.0,42.317269403162285,-12.794015787561689,12.607173353574709,0.18522001285559517,-0.18953503305106234,0.0016781679047148136
12.499999999999996,-4.625524590269503,1.9186450819460998,2.5,40.0,0.15,0.0,0.0,42.215838716501615,-17.346915233049344,6.883248034360631,0.1959760823827556,-0.22228130482893738,0.010066704994727118
12.499999999999996,-5.0,4.3349015497057523e-16,2.5,40.0,0.15,0.0,0.0,42.55268482735762,-19.461630814657045,5.1643016506225735e-05,0.21931292886619635,-0.24594887010759967,0.00028986313376274536
12.5,1.9186450819461014,4.6255245902695,2.5,40.0,0.15,0.0,0.0,44.390251532451266,6.480947048378544,16.842759532521306,0.24600889487147407,-0.08329426192965779,-0.09249755484385087
12.499999999999996,3.774809048949547e-16,3.2610103793994263,2.5,40.0,0.15,0.0,0.0,55.52173665301165,0.1457188361527339,12.300718535469288,0.2565176016324539,-0.15633869914970994,-0.0554766402023932
